event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0019,3,1,"[8.1, 1.86, 0.1]","[3.3485, -0.3382, 0.0024]","[0.0, 65.20074, 74.08681]","[0.52108, -0.23125, -0.01197]","[0.45266, -0.13313, -0.00721]","[0.3181, 1.3406, 26.1294]","[-0.0644, -0.9348, -6.8603]","[-0.4028, -1.4831, -12.9612]","[0.11936, 1.07844, 25.66926]"
0080,3,1,"[11.75, 6.36, 0.12]","[2.0021, -0.2263, 0.0002]","[0.0, 31.28569, 36.89215]","[0.30061, -0.08843, -0.00201]","[0.55021, -0.18739, -0.00415]","[0.206, 1.0507, 76.8996]","[0.1983, 1.3524, 22.4579]","[-0.3026, -1.6102, -28.1003]","[0.04778, 0.77559, 76.20027]"
0020,3,1,"[9.6, 2.41, 0.18]","[3.289, -0.2144, 0.0034]","[0.0, 2417.396, 2426.533]","[6.79018, -0.36186, -0.04915]","[-4.09217, 0.16513, 0.02133]","[0.4398, 2.2856, 19.8766]","[-0.0701, -1.6051, -5.7273]","[0.07, 1.934, 5.6411]","[0.00022, 0.72169, 17.51995]"
0022,3,1,"[8.15, 2.32, 0.33]","[3.034, -0.403, 0.0075]","[0.0, 77.88337, 81.94559]","[1.01259, -0.2639, -0.02556]","[-0.10017, -0.06071, -0.00473]","[0.3362, 1.3013, 13.7721]","[-0.3316, -1.3964, -5.1538]","[-0.0338, -0.7887, -1.9667]","[0.03644, 0.74656, 12.74942]"
0081,3,1,"[5.26, 9.12, 0.41]","[-0.7094, 1.943, 0.0029]","[29.50553, 0.0, 35.97585]","[-0.12533, 0.29628, -0.00451]","[-0.05721, 0.00904, -0.00162]","[0.7656, 0.1951, 20.9952]","[-0.8069, -0.3649, -4.415]","[-0.9019, 0.0017, -5.8691]","[0.61854, 0.08198, 20.7353]"
0082,5,1,"[4.26, 3.37, 7.9, 9.63, 0.02]","[2.7623, -1.7491, -1.365, 2.3275, 0.0]","[9.467832, 16.55385, 21.88024, 0.0, 67.96282]","[0.13275, -0.16784, 0.20022, -0.20745, 8e-05]","[-0.27715, -0.19162, 0.11369, 0.26658, -1e-05]","[0.3141, 0.4509, 0.4322, 0.289, 205.7331]","[0.1851, -0.0525, -0.6144, -0.0192, 17.5409]","[0.2724, -0.933, -0.8232, 0.2748, -35.1511]","[0.03144, 0.13554, 0.10522, 0.0192, 204.3838]"
0083,3,1,"[6.47, 9.77, 1.06]","[1.5094, -0.562, 0.0177]","[0.0, 42.13148, 43.35712]","[-0.48673, 0.13999, 0.01988]","[-0.5371, 0.09325, 0.01394]","[0.1677, 1.0511, 9.0349]","[0.0201, -0.4284, -1.7087]","[-0.1728, -1.2643, -2.292]","[0.02599, 0.80718, 8.65574]"
0026,3,2,"[8.12, 11.74, 3.12]","[10.5579, -10.0845, 4.0629]","[210.2139, 217.0633, 0.0]","[3.3422, 1.89133, -3.35749]","[1.96639, 2.50891, 3.9809]","[0.5242, 0.5934, 0.4744]","[0.2838, 0.3866, 0.1426]","[-0.2262, -0.3391, -0.0992]","[0.00049, 0.00079, 0.00018]"
0027,3,1,"[10.79, 2.3, 0.03]","[3.6956, -0.6651, 0.0001]","[0.0, 92.50671, 135.2887]","[-0.15255, -0.12761, -0.00068]","[-1.03422, 0.46976, 0.00296]","[0.328, 0.5811, 93.1831]","[0.424, 1.1237, 7.2784]","[-0.0347, 0.6452, 9.6927]","[0.0214, 0.17985, 92.19169]"
0028,3,1,"[10.12, 1.47, 2.07]","[8.1843, 0.046, -0.1079]","[0.0, 1081.299, 1081.178]","[-3.2456, 0.10746, 0.1688]","[-2.7064, 0.03984, 0.05981]","[0.5342, 10.103, 6.0195]","[-0.1933, -6.1233, -4.86]","[-0.2396, -4.8621, -3.2924]","[0.00339, 8.25098, 4.33297]"
